District|block|cluster|school_code|school_name|moi|student_id|gender|dob|mother_tongue|class_section|assessment_name|programme_name|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56
bangalore|sumangali seva ashrama|kodihalli|30963|BABASAHEB COLONY 1|kannada|1503138|female|2000-01-01|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1
bangalore|sumangali seva ashrama|kodihalli|30963|BABASAHEB COLONY 1|kannada|1503139|female|2000-01-01|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1
bangalore|sumangali seva ashrama|kodihalli|30963|BABASAHEB COLONY 1|kannada|1503137|female|2000-01-01|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|0|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|0|1|1|1|1
bangalore|sumangali seva ashrama|kodihalli|30664|KODIHALLI|kannada|1623591|female|2008-04-30|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
bangalore|sumangali seva ashrama|kodihalli|30664|KODIHALLI|kannada|1623593|female|2008-05-06|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|0
bangalore|sumangali seva ashrama|kodihalli|30664|KODIHALLI|kannada|1623595|male|2008-08-19|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|1|1|1|1|0
bangalore|sumangali seva ashrama|kodihalli|30646|SUDHAMANAGAR 1|kannada|1622907|male|2007-10-09|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|0|1|1|1|1|1|0|0|1|1|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
bangalore|sumangali seva ashrama|kodihalli|30664|KODIHALLI|kannada|1623596|male|2008-05-26|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|0
bangalore|sumangali seva ashrama|kodihalli|30646|SUDHAMANAGAR 1|kannada|1622909|female|2008-12-16|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|0|0|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|1|1|1|1|1|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
bangalore|sumangali seva ashrama|kodihalli|30646|SUDHAMANAGAR 1|kannada|1622908|female|2007-10-09|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|1|1|1|1|1|0|0|1|1|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
bangalore|bangalore south(banashankari)|konnana kunte|33823|KONANKUNTE|kannada|1443771|female|2005-06-25|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|1|1|1|0|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0
bangalore|bangalore south(banashankari)|konnana kunte|33823|KONANKUNTE|kannada|1443772|female|2006-12-14|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|1|1|1|0|1|1|1|1|1|1|1|1|1|0|1|0|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0
bangalore|bangalore south(banashankari)|konnana kunte|33823|KONANKUNTE|kannada|1443774|female|2007-06-01|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|1|1|1|0|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0
bangalore|bangalore south(banashankari)|konnana kunte|33823|KONANKUNTE|kannada|1443777|male|2007-11-06|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|1|1|1|0|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0
bangalore|bangalore south(banashankari)|konnana kunte|33823|KONANKUNTE|kannada|1443776|female|2007-11-04|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|1|1|1|0|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0
bangalore|sumangali seva ashrama|kodihalli|30646|SUDHAMANAGAR 1|kannada|1452453|female|2006-04-16|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|0|1|1|1|1|1|0|1|1|1|0|1|1|1|0|1|1|0|0|0|1|1|0|1|1|1|1|1|1|0|1|0|0|0|1|0
bangalore|bangalore south(banashankari)|konnana kunte|30377|GOTTIGERE|kannada|1631478|female|2008-03-01|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|0|0|1|1|1|0|1|1|1|1|1|0|1|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|1|1|1|1|1|1|0|0|0|0|1|1|1|0|0|0
bangalore|sumangali seva ashrama|kodihalli|30963|BABASAHEB COLONY 1|kannada|1454478|female|2007-03-07|tamil|Anganwadi Class|Pretest|Anganwadi Assessment|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1
bangalore|sumangali seva ashrama|kodihalli|30963|BABASAHEB COLONY 1|kannada|1454479|female|2006-04-21|tamil|Anganwadi Class|Pretest|Anganwadi Assessment|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1
bangalore|bangalore south(banashankari)|konnana kunte|31062|DODDAKAMMANAHALLI|kannada|1630900|male|2008-04-05|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|0|1|0|1|1|1|1|0|0|1|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
bangalore|bangalore south(banashankari)|konnana kunte|31062|DODDAKAMMANAHALLI|kannada|1630901|male|2008-04-07|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|0|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
bangalore|sumangali seva ashrama|kodihalli|30963|BABASAHEB COLONY 1|kannada|1454476|female|2006-11-04|urdu|Anganwadi Class|Pretest|Anganwadi Assessment|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|0|1|1|1
bangalore|sumangali seva ashrama|kodihalli|30963|BABASAHEB COLONY 1|kannada|1454477|male|2007-01-10|tamil|Anganwadi Class|Pretest|Anganwadi Assessment|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1
bangalore|bangalore south(banashankari)|konnana kunte|31062|DODDAKAMMANAHALLI|kannada|1630904|male|2008-12-01|urdu|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|1|1|1|1|1|1|1|0|1|1|1|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
bangalore|sumangali seva ashrama|kodihalli|30963|BABASAHEB COLONY 1|kannada|1621795|female|2008-04-19|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|1|0|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|1|1|1|1|1|1|1|1|1|1
bangalore|sumangali seva ashrama|kodihalli|30952|JEEVANBHIMANAGAR|kannada|1621658|female|2007-03-21|kannada|Anganwadi Class|Pretest|Anganwadi Assessment|1|0|0|0|0|1|0|1|1|1|1|1|1|1|1|1|1|0|0|1|0|1|1|1|1|1|1|0|0|0|0|1|1|1|1|1|1|0|0|0|0|0|0|0|0|00|0|0|0|0|0|0|0|0|0|0
